X,Y,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,ObjectId
487411.983359274,6268821.75657172,2021/01/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,1,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,117
487411.983359274,6268821.75657172,2021/01/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,1,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,118
487411.983359274,6268821.75657172,2021/01/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,1,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,119
487411.983359274,6268821.75657172,2021/01/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,120
487411.983359274,6268821.75657172,2021/01/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,1,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,121
487411.983359274,6268821.75657172,2021/01/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,122
487411.983359274,6268821.75657172,2021/01/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,123
487411.983359274,6268821.75657172,2021/01/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,124
487411.983359274,6268821.75657172,2021/01/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,125
487411.983359274,6268821.75657172,2021/01/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,126
487411.983359274,6268821.75657172,2021/01/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,127
487411.983359274,6268821.75657172,2021/01/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,128
487411.983359274,6268821.75657172,2021/01/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,129
487411.983359274,6268821.75657172,2021/01/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,130
487411.983359274,6268821.75657172,2021/01/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,131
487411.983359274,6268821.75657172,2021/01/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,132
487411.983359274,6268821.75657172,2021/01/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,133
487411.983359274,6268821.75657172,2021/01/24 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,134
487411.983359274,6268821.75657172,2021/01/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,135
487411.983359274,6268821.75657172,2021/01/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,136
487411.983359274,6268821.75657172,2021/01/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,137
487411.983359274,6268821.75657172,2021/01/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,138
487411.983359274,6268821.75657172,2021/01/29 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,139
487411.983359274,6268821.75657172,2021/01/30 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,140
487411.983359274,6268821.75657172,2021/01/31 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,141
487411.983359274,6268821.75657172,2021/02/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,142
487411.983359274,6268821.75657172,2021/02/02 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,143
487411.983359274,6268821.75657172,2021/02/03 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,144
487411.983359274,6268821.75657172,2021/02/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,145
487411.983359274,6268821.75657172,2021/02/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,146
487411.983359274,6268821.75657172,2021/02/06 00:00:00+00,1,Bon,#50F0E6,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,1,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,147
487411.983359274,6268821.75657172,2021/02/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,148
487411.983359274,6268821.75657172,2021/02/08 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,1,2,3,4.37849634314646,48.9643928068108,800931,6874708,2154,149
487411.983359274,6268821.75657172,2021/02/09 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,1,2,4,4.37849634314646,48.9643928068108,800931,6874708,2154,150
487411.983359274,6268821.75657172,2021/02/10 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,3,4.37849634314646,48.9643928068108,800931,6874708,2154,151
487411.983359274,6268821.75657172,2021/02/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,152
487411.983359274,6268821.75657172,2021/02/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,153
487411.983359274,6268821.75657172,2021/02/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,154
487411.983359274,6268821.75657172,2021/02/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,155
487411.983359274,6268821.75657172,2021/02/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,156
487411.983359274,6268821.75657172,2021/02/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,157
487411.983359274,6268821.75657172,2021/02/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,158
487411.983359274,6268821.75657172,2021/02/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,159
487411.983359274,6268821.75657172,2021/02/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,160
487411.983359274,6268821.75657172,2021/02/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,161
487411.983359274,6268821.75657172,2021/02/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,162
487411.983359274,6268821.75657172,2021/02/22 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,3,2,4.37849634314646,48.9643928068108,800931,6874708,2154,163
487411.983359274,6268821.75657172,2021/02/23 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,3,2,4.37849634314646,48.9643928068108,800931,6874708,2154,164
487411.983359274,6268821.75657172,2021/02/24 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,1,4,3,4.37849634314646,48.9643928068108,800931,6874708,2154,165
487411.983359274,6268821.75657172,2021/02/25 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,4,2,4.37849634314646,48.9643928068108,800931,6874708,2154,166
487411.983359274,6268821.75657172,2021/02/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,1,4.37849634314646,48.9643928068108,800931,6874708,2154,167
487411.983359274,6268821.75657172,2021/02/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,168
487411.983359274,6268821.75657172,2021/02/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,169
487411.983359274,6268821.75657172,2021/03/01 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,170
487411.983359274,6268821.75657172,2021/03/02 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,3,3,4.37849634314646,48.9643928068108,800931,6874708,2154,171
487411.983359274,6268821.75657172,2021/03/03 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,3,3,4.37849634314646,48.9643928068108,800931,6874708,2154,172
487411.983359274,6268821.75657172,2021/03/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,173
487411.983359274,6268821.75657172,2021/03/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,174
487411.983359274,6268821.75657172,2021/03/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,175
487411.983359274,6268821.75657172,2021/03/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,176
487411.983359274,6268821.75657172,2021/03/08 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,3,4.37849634314646,48.9643928068108,800931,6874708,2154,177
487411.983359274,6268821.75657172,2021/03/09 00:00:00+00,4,Mauvais,#FF5050,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,2,4,4.37849634314646,48.9643928068108,800931,6874708,2154,178
487411.983359274,6268821.75657172,2021/03/10 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,3,4.37849634314646,48.9643928068108,800931,6874708,2154,179
487411.983359274,6268821.75657172,2021/03/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,180
487411.983359274,6268821.75657172,2021/03/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,181
487411.983359274,6268821.75657172,2021/03/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,182
487411.983359274,6268821.75657172,2021/03/14 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,183
487411.983359274,6268821.75657172,2021/03/15 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,184
487411.983359274,6268821.75657172,2021/03/16 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,185
487411.983359274,6268821.75657172,2021/03/17 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,186
487411.983359274,6268821.75657172,2021/03/18 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,187
487411.983359274,6268821.75657172,2021/03/19 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,188
487411.983359274,6268821.75657172,2021/03/20 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,2,4.37849634314646,48.9643928068108,800931,6874708,2154,189
487411.983359274,6268821.75657172,2021/03/21 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,190
487411.983359274,6268821.75657172,2021/03/22 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,191
487411.983359274,6268821.75657172,2021/03/23 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,192
487411.983359274,6268821.75657172,2021/03/24 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,2,3,4.37849634314646,48.9643928068108,800931,6874708,2154,193
487411.983359274,6268821.75657172,2021/03/25 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,2,2,4.37849634314646,48.9643928068108,800931,6874708,2154,194
487411.983359274,6268821.75657172,2021/03/26 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,195
487411.983359274,6268821.75657172,2021/03/27 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,196
487411.983359274,6268821.75657172,2021/03/28 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,1,1,2,1,1,4.37849634314646,48.9643928068108,800931,6874708,2154,197
487411.983359274,6268821.75657172,2021/03/29 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,3,2,1,4.37849634314646,48.9643928068108,800931,6874708,2154,198
487411.983359274,6268821.75657172,2021/03/30 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,3,2,1,4.37849634314646,48.9643928068108,800931,6874708,2154,199
487411.983359274,6268821.75657172,2021/03/31 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51108,Châlons-en-Champagne,2,1,3,2,1,4.37849634314646,48.9643928068108,800931,6874708,2154,200
449747.952402514,6317682.39015613,2021/07/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,201
525099.973369243,6407405.65985274,2021/01/01 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,2,3,4.71705331768345,49.7750293409841,823755,6965357,2154,202
449747.952402514,6317682.39015613,2021/07/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,203
449747.952402514,6317682.39015613,2021/07/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,204
449747.952402514,6317682.39015613,2021/07/08 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,205
449747.952402514,6317682.39015613,2021/07/09 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,206
449747.952402514,6317682.39015613,2021/07/10 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,207
449747.952402514,6317682.39015613,2021/07/11 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,208
525099.973369243,6407405.65985274,2021/01/02 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,2,3,4.71705331768345,49.7750293409841,823755,6965357,2154,209
449747.952402514,6317682.39015613,2021/07/12 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,210
525099.973369243,6407405.65985274,2021/01/03 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,2,3,4.71705331768345,49.7750293409841,823755,6965357,2154,211
449747.952402514,6317682.39015613,2021/07/13 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,51454,Reims,1,1,2,1,1,4.04015459644637,49.2517255352735,775740,6906283,2154,212
525099.973369243,6407405.65985274,2021/01/04 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,1,2,4.71705331768345,49.7750293409841,823755,6965357,2154,213
525099.973369243,6407405.65985274,2021/01/05 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,2,2,4.71705331768345,49.7750293409841,823755,6965357,2154,214
525099.973369243,6407405.65985274,2021/01/06 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,1,2,4.71705331768345,49.7750293409841,823755,6965357,2154,215
525099.973369243,6407405.65985274,2021/01/07 00:00:00+00,2,Moyen,#50CCAA,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,1,1,1,2,2,4.71705331768345,49.7750293409841,823755,6965357,2154,216
525099.973369243,6407405.65985274,2021/01/08 00:00:00+00,3,Dégradé,#F0E641,2021/07/21 00:00:00+00,Atmo Grand Est,commune,8105,Charleville-Mézières,2,1,1,2,3,4.71705331768345,49.7750293409841,823755,6965357,2154,217
